,Unnamed: 0.1,Unnamed: 0,date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
14277,14277,14277,2020-06-26,WI,766.0,766.0,0,,3351.0,3351.0,262.0,25,741.0,95.0,507168.0,8607,,,,,,29668.0,26747.0,563,0,,,,,,21174.0,646391.0,13218,646391.0,13218,,,,,533915.0,9127,,0
14278,14278,14278,2020-06-26,WV,92.0,,0,,,,33.0,0,,10.0,,0,,,,,4.0,2712.0,2622.0,51,0,,,,,,1907.0,,0,160067.0,3079,9210.0,,,,,0,160067.0,3079
14279,14279,14279,2020-06-26,WY,20.0,,0,,112.0,112.0,5.0,1,,,30406.0,1537,,,44917.0,,,1368.0,1079.0,42,0,,,,,1316.0,1033.0,,0,46233.0,1250,,,,,31485.0,1600,46233.0,1250
14280,14280,14280,2020-06-25,AK,12.0,12.0,0,,67.0,67.0,14.0,0,,,,0,,,,,2.0,821.0,,24,0,,,,,,513.0,,0,99452.0,3356,,,,,,0,99452.0,3356
14281,14281,14281,2020-06-25,AL,896.0,880.0,5,16.0,2612.0,2612.0,694.0,45,761.0,,336252.0,9557,,,,447.0,,33206.0,32753.0,1142,0,,,,,,18866.0,,0,369005.0,10686,,,,,369005.0,10686,,0
14282,14282,14282,2020-06-25,AR,240.0,,0,,1245.0,1245.0,284.0,31,,,259318.0,4827,,,,194.0,61.0,18062.0,18062.0,687,0,,,,,,12127.0,,0,277380.0,5514,,,,,,0,277380.0,5514
14283,14283,14283,2020-06-25,AS,0.0,,0,,,,,0,,,696.0,522,,,,,,0.0,0.0,0,0,,,,,,,,0,696.0,522,,,,,,0,696.0,522
14284,14284,14284,2020-06-25,AZ,1490.0,1393.0,27,97.0,4406.0,4406.0,2453.0,93,,611.0,401166.0,11952,,,,,415.0,63030.0,62634.0,3056,0,,,,,,,,0,662473.0,23698,186691.0,,155343.0,,463800.0,15000,662473.0,23698
14285,14285,14285,2020-06-25,CA,5733.0,,101,,,,5522.0,0,,1523.0,,0,,,,,,195571.0,195571.0,5349,0,,,,,,,,0,3694345.0,101446,,,,,,0,3694345.0,101446
14286,14286,14286,2020-06-25,CO,1669.0,1337.0,2,332.0,5386.0,5386.0,247.0,11,,,271098.0,6188,94101.0,,,,,31479.0,28674.0,324,0,6719.0,,,,,,359937.0,8287,359937.0,8287,100820.0,,,,299772.0,6488,,0
14287,14287,14287,2020-06-25,CT,4298.0,3434.0,11,864.0,10268.0,10268.0,122.0,169,,,,0,,,399481.0,,,45994.0,44018.0,81,0,,,,,56907.0,8053.0,,0,457793.0,13534,,,,,,0,457793.0,13534
14288,14288,14288,2020-06-25,DC,543.0,,2,,,,157.0,0,,53.0,,0,,,,,34.0,10159.0,,31,0,,,,,,1182.0,86731.0,2558,86731.0,2558,,,,,65726.0,0,,0
14289,14289,14289,2020-06-25,DE,507.0,449.0,2,58.0,,,93.0,0,,,90012.0,2700,,,,,,10980.0,9925.0,91,0,,,,,13553.0,6646.0,125054.0,1184,125054.0,1184,,,,,100992.0,2791,,0
14290,14290,14290,2020-06-25,FL,3423.0,3423.0,46,,14068.0,14068.0,,203,,,1606626.0,47298,,198132.0,1885749.0,,,111797.0,,4991,0,,,8627.0,,148081.0,,1843506.0,53065,1843506.0,53065,,,206789.0,,1721812.0,52372,2037374.0,58617
14291,14291,14291,2020-06-25,GA,2745.0,,47,,10457.0,10457.0,1135.0,144,2222.0,,,0,,,,,,71095.0,71095.0,1714,0,8185.0,,,,64811.0,,,0,757448.0,14690,146230.0,,,,757924.0,14690,757448.0,14690
14292,14292,14292,2020-06-25,GU,5.0,,0,,,,0.0,0,,0.0,11173.0,366,,,,,0.0,245.0,237.0,14,0,2.0,,,,,174.0,,0,11418.0,380,122.0,,,,,0,11101.0,390
14293,14293,14293,2020-06-25,HI,17.0,17.0,0,,105.0,105.0,,1,,,71100.0,1380,,,,,,835.0,,16,0,,,,,793.0,686.0,82801.0,2046,82801.0,2046,,,,,71935.0,1396,83301.0,1653
14294,14294,14294,2020-06-25,IA,695.0,,3,,,,137.0,0,,42.0,249857.0,6603,,28404.0,,,26.0,27197.0,27197.0,492,0,,,2238.0,,,17017.0,,0,277054.0,7095,,,30674.0,,277444.0,7112,,0
14295,14295,14295,2020-06-25,ID,90.0,70.0,1,20.0,300.0,300.0,45.0,2,106.0,14.0,75894.0,2461,,,,,,4645.0,4166.0,243,0,,,,,,3610.0,,0,80060.0,2684,,,,,80060.0,2684,,0
14296,14296,14296,2020-06-25,IL,7014.0,6810.0,40,204.0,,,1626.0,0,,399.0,,0,,,,,216.0,140434.0,139434.0,894,0,,,,,,,,0,1460527.0,31686,,,,,,0,1460527.0,31686
14297,14297,14297,2020-06-25,IN,2586.0,2394.0,8,192.0,6912.0,6912.0,723.0,29,1452.0,276.0,400597.0,11854,,,,,91.0,43655.0,,515,0,,,,,45558.0,,,0,569065.0,11644,,,,,444252.0,12369,569065.0,11644
14298,14298,14298,2020-06-25,KS,261.0,,0,,1082.0,1082.0,,0,348.0,,148735.0,0,,,,150.0,,12970.0,,0,0,,,,,,,,0,161705.0,0,,,,,161438.0,0,,0
14299,14299,14299,2020-06-25,KY,546.0,542.0,8,4.0,2584.0,2584.0,377.0,10,994.0,79.0,,0,,,,,,14617.0,14182.0,254,0,,,,,,3719.0,,0,342447.0,7171,34447.0,,,,,0,342447.0,7171
14300,14300,14300,2020-06-25,LA,3164.0,3051.0,12,113.0,,,653.0,0,,,607250.0,11222,,,,,77.0,53415.0,53415.0,938,0,,,,,,39792.0,,0,660665.0,12160,,,,,,0,660665.0,12160
14301,14301,14301,2020-06-25,MA,7963.0,7776.0,25,187.0,11252.0,11252.0,822.0,33,,174.0,697619.0,10158,,,,,101.0,107837.0,102922.0,226,0,,,,,136298.0,93157.0,,0,1044011.0,12646,,,66753.0,,800541.0,10318,1044011.0,12646
14302,14302,14302,2020-06-25,MD,3129.0,3001.0,21,128.0,10683.0,10683.0,511.0,35,,209.0,433182.0,8062,,,,,,65777.0,65777.0,440,0,,,,,76340.0,4874.0,,0,597909.0,11637,,,,,498959.0,8502,597909.0,11637
14303,14303,14303,2020-06-25,ME,103.0,102.0,0,1.0,343.0,343.0,25.0,4,,10.0,,0,6780.0,,,,7.0,3070.0,2731.0,53,0,311.0,,,,3415.0,2512.0,,0,87544.0,2398,7099.0,,,,,0,87544.0,2398
14304,14304,14304,2020-06-25,MI,6133.0,5886.0,19,247.0,,,557.0,0,,193.0,,0,,,893850.0,,115.0,68989.0,62306.0,434,0,,,,,85568.0,49290.0,,0,979418.0,18050,148912.0,,,,,0,979418.0,18050
14305,14305,14305,2020-06-25,MN,1441.0,1406.0,9,35.0,3943.0,3943.0,336.0,46,1218.0,162.0,508573.0,12693,,,,,,34123.0,34123.0,360,0,,,,,,29854.0,542696.0,13053,542696.0,13053,,,,,,0,,0
14306,14306,14306,2020-06-25,MO,982.0,,7,,,,546.0,0,,,322227.0,14071,,37177.0,360303.0,,66.0,19421.0,19421.0,553,0,,,1451.0,,21737.0,,,0,382610.0,0,,,38268.0,,341648.0,14624,382610.0,0
14307,14307,14307,2020-06-25,MP,2.0,,0,,,,,0,,,8187.0,0,,,,,,30.0,30.0,0,0,,,,,,19.0,,0,8217.0,0,,,,,,0,8217.0,0
14308,14308,14308,2020-06-25,MS,1016.0,999.0,5,17.0,2998.0,2998.0,755.0,52,,157.0,241481.0,3244,,,,,94.0,24516.0,24358.0,1092,0,,,,,,17242.0,,0,265997.0,4336,11330.0,,,,,0,265839.0,4334
14309,14309,14309,2020-06-25,MT,21.0,,0,,93.0,93.0,15.0,0,,,,0,,,,,,803.0,,37,0,,,,,,572.0,,0,78332.0,3266,,,,,,0,78332.0,3266
14310,14310,14310,2020-06-25,NC,1284.0,1284.0,18,,,,891.0,0,,,,0,,,,,,57183.0,57183.0,1009,0,,,,,,,,0,782318.0,18527,,,,,,0,782318.0,18527
14311,14311,14311,2020-06-25,ND,87.0,,1,,222.0,222.0,25.0,3,,,96051.0,724,4530.0,,,,,3388.0,3388.0,32,0,147.0,,,,,3064.0,161946.0,2894,161946.0,2894,4677.0,,,,97103.0,735,165399.0,2965
14312,14312,14312,2020-06-25,NE,257.0,,1,,1268.0,1268.0,131.0,11,,,144949.0,1740,,,176638.0,,,18221.0,,129,0,,,,,22070.0,12099.0,,0,199287.0,2897,,,,,163368.0,1874,199287.0,2897
14313,14313,14313,2020-06-25,NH,357.0,,10,,560.0,560.0,47.0,2,161.0,,107628.0,1660,,,,,,5638.0,,40,0,,,,,,4370.0,,0,139436.0,0,20785.0,,18268.0,,113266.0,1700,139436.0,0
14314,14314,14314,2020-06-25,NJ,14776.0,13018.0,23,1758.0,19668.0,19668.0,1182.0,70,,252.0,1150714.0,20961,,,,,210.0,171030.0,170196.0,324,0,,,,,,,,0,1321744.0,21285,,,,,,0,1320910.0,21265
14315,14315,14315,2020-06-25,NM,485.0,,5,,1811.0,1811.0,135.0,18,,,,0,,,,,,11192.0,,202,0,,,,,,5047.0,,0,314670.0,6565,,,,,,0,314670.0,6565
14316,14316,14316,2020-06-25,NV,495.0,,1,,,,467.0,0,,98.0,240691.0,2666,,,,,57.0,15479.0,15479.0,887,0,,,,,,,311949.0,8798,311949.0,8798,,,,,254874.0,2967,293853.0,3933
14317,14317,14317,2020-06-25,NY,24800.0,,18,,,,996.0,0,,270.0,,0,,,,,167.0,390415.0,,749,0,,,,,,,3619594.0,67642,3619594.0,67642,,,,,,0,,0
14318,14318,14318,2020-06-25,OH,2772.0,2530.0,17,242.0,7502.0,7502.0,624.0,55,1897.0,206.0,,0,,,,,121.0,47651.0,44221.0,892,0,,,,,51845.0,,,0,731072.0,18345,,,,,,0,731072.0,18345
14319,14319,14319,2020-06-25,OK,375.0,,3,,1336.0,1336.0,277.0,17,,87.0,293017.0,6249,,,293017.0,,,11948.0,11948.0,438,0,1058.0,,,,13108.0,8507.0,,0,304965.0,6687,30021.0,,,,,0,306716.0,6786
14320,14320,14320,2020-06-25,OR,195.0,,3,,1006.0,1006.0,185.0,23,,59.0,206564.0,3126,,,307081.0,,29.0,7444.0,,170,0,,,,,16572.0,2604.0,,0,323653.0,6831,,,,,213749.0,3293,323653.0,6831
14321,14321,14321,2020-06-25,PA,6557.0,,39,,,,704.0,0,,,621031.0,12814,,,,,142.0,83770.0,81374.0,579,0,,,,,,65340.0,845713.0,17380,845713.0,17380,,,,,702405.0,13378,,0
14322,14322,14322,2020-06-25,PR,151.0,57.0,2,94.0,,,85.0,0,,12.0,113280.0,0,,,112331.0,,4.0,1579.0,1579.0,2,0,5298.0,,,,2326.0,,,0,114859.0,2,,,,,,0,114723.0,0
14323,14323,14323,2020-06-25,RI,920.0,,8,,1981.0,1981.0,103.0,14,,18.0,131788.0,1406,,,214999.0,,17.0,16708.0,,45,0,,,,,23788.0,,241120.0,3614,241120.0,3614,,,,,148496.0,1451,238787.0,2841
14324,14324,14324,2020-06-25,SC,693.0,691.0,10,2.0,2377.0,2377.0,881.0,0,,,304336.0,14025,33536.0,,296525.0,,,29022.0,28962.0,1125,0,1706.0,,,,37673.0,12317.0,,0,333358.0,15150,35242.0,,,,,0,334198.0,7567
14325,14325,14325,2020-06-25,SD,87.0,,3,,632.0,632.0,79.0,3,,,69375.0,717,,,,,,6479.0,,60,0,,,,,9850.0,5592.0,,0,86523.0,1325,,,,,75854.0,777,86523.0,1325
14326,14326,14326,2020-06-25,TN,567.0,540.0,11,27.0,2431.0,2431.0,741.0,45,,,,0,,,683066.0,,,38034.0,37753.0,799,0,,,,,44202.0,25280.0,,0,727268.0,9230,,,,,,0,727268.0,9230
14327,14327,14327,2020-06-25,TX,2296.0,,47,,,,4739.0,0,,1586.0,,0,,,,,,131917.0,131917.0,5996,0,6823.0,1337.0,,,207327.0,74496.0,,0,2083756.0,72894,176697.0,7673.0,,,,0,2083756.0,72894
14328,14328,14328,2020-06-25,UT,164.0,,1,,1290.0,1290.0,230.0,34,365.0,79.0,304036.0,5156,,,354800.0,160.0,,19374.0,,590,0,,25.0,,24.0,22431.0,10642.0,,0,377231.0,6874,,124.0,,109.0,324239.0,5788,377231.0,6874
14329,14329,14329,2020-06-25,VA,1675.0,1572.0,14,103.0,5995.0,5995.0,854.0,40,,237.0,,0,,,,,104.0,59946.0,57384.0,432,0,4103.0,123.0,,,70986.0,,603811.0,11740,603811.0,11740,71993.0,219.0,,,,0,,0
14330,14330,14330,2020-06-25,VI,6.0,,0,,,,,0,,,2654.0,61,,,,,,80.0,,2,0,,,,,,64.0,,0,2734.0,63,,,,,2755.0,49,,0
14331,14331,14331,2020-06-25,VT,56.0,56.0,0,,,,15.0,0,,,57713.0,847,,,,,,1192.0,1192.0,7,0,,,,,,938.0,,0,70078.0,1160,,,,,58905.0,854,70078.0,1160
14332,14332,14332,2020-06-25,WA,1293.0,1293.0,9,,4093.0,4093.0,402.0,26,,,,0,,,,,56.0,31958.0,31956.0,620,0,,,,,,,617320.0,13233,617320.0,13233,,,,,495498.0,8439,,0
14333,14333,14333,2020-06-25,WI,766.0,766.0,9,,3326.0,3326.0,247.0,27,734.0,94.0,498561.0,10758,,,,,,29105.0,26227.0,464,0,,,,,,20557.0,633173.0,17149,633173.0,17149,,,,,524788.0,11222,,0
14334,14334,14334,2020-06-25,WV,92.0,,0,,,,24.0,0,,5.0,,0,,,,,2.0,2661.0,2574.0,32,0,,,,,,1858.0,,0,156988.0,2391,8988.0,,,,,0,156988.0,2391
14335,14335,14335,2020-06-25,WY,20.0,,0,,111.0,111.0,7.0,2,,,28869.0,0,,,43693.0,,,1326.0,1052.0,44,0,,,,,1290.0,996.0,,0,44983.0,1327,,,,,29885.0,0,44983.0,1327
14336,14336,14336,2020-06-24,AK,12.0,12.0,0,,67.0,67.0,16.0,1,,,,0,,,,,2.0,797.0,,14,0,,,,,,507.0,,0,96096.0,3149,,,,,,0,96096.0,3149
14337,14337,14337,2020-06-24,AL,891.0,879.0,27,12.0,2567.0,2567.0,683.0,46,749.0,,326695.0,3754,,,,441.0,,32064.0,31624.0,967,0,,,,,,18866.0,,0,358319.0,4708,,,,,358319.0,4708,,0
14338,14338,14338,2020-06-24,AR,240.0,,3,,1214.0,1214.0,267.0,26,,,254491.0,6677,,,,189.0,58.0,17375.0,17375.0,697,0,,,,,,11568.0,,0,271866.0,7374,,,,,,0,271866.0,7374
14339,14339,14339,2020-06-24,AS,0.0,,0,,,,,0,,,174.0,0,,,,,,0.0,0.0,0,0,,,,,,,,0,174.0,0,,,,,,0,174.0,0
14340,14340,14340,2020-06-24,AZ,1463.0,1366.0,79,97.0,4313.0,4313.0,2270.0,58,,581.0,389214.0,6875,,,,,407.0,59974.0,59586.0,1795,0,,,,,,,,0,638775.0,23477,182563.0,,151006.0,,448800.0,8662,638775.0,23477
14341,14341,14341,2020-06-24,CA,5632.0,,52,,,,5399.0,0,,1487.0,,0,,,,,,190222.0,190222.0,7149,0,,,,,,,,0,3592899.0,95970,,,,,,0,3592899.0,95970
14342,14342,14342,2020-06-24,CO,1667.0,1335.0,2,332.0,5375.0,5375.0,247.0,9,,,264910.0,4969,92756.0,,,,,31155.0,28374.0,262,0,6658.0,,,,,,351650.0,6281,351650.0,6281,99414.0,,,,293284.0,5205,,0
14343,14343,14343,2020-06-24,CT,4287.0,3423.0,10,864.0,10099.0,10099.0,124.0,0,,,,0,,,386155.0,,,45913.0,43954.0,14,0,,,,,56721.0,7842.0,,0,444259.0,12002,,,,,,0,444259.0,12002
14344,14344,14344,2020-06-24,DC,541.0,,4,,,,167.0,0,,58.0,,0,,,,,36.0,10128.0,,34,0,,,,,,1182.0,84173.0,871,84173.0,871,,,,,65726.0,653,,0
14345,14345,14345,2020-06-24,DE,505.0,447.0,1,58.0,,,85.0,0,,,87312.0,623,,,,,,10889.0,9834.0,42,0,,,,,13501.0,6598.0,123870.0,2304,123870.0,2304,,,,,98201.0,665,,0
14346,14346,14346,2020-06-24,FL,3377.0,3377.0,44,,13865.0,13865.0,,251,,,1559328.0,22079,,198132.0,1833006.0,,,106806.0,,5471,0,,,8627.0,,142315.0,,1790441.0,32598,1790441.0,32598,,,206789.0,,1669440.0,27602,1978757.0,34027
14347,14347,14347,2020-06-24,GA,2698.0,,10,,10313.0,10313.0,1124.0,190,2206.0,,,0,,,,,,69381.0,69381.0,1703,0,8106.0,,,,63113.0,,,0,742758.0,11973,143350.0,,,,743234.0,11973,742758.0,11973
14348,14348,14348,2020-06-24,GU,5.0,,0,,,,0.0,0,,0.0,10807.0,381,,,,,0.0,231.0,223.0,6,0,2.0,,,,,174.0,,0,11038.0,387,122.0,,,,,0,10711.0,266
14349,14349,14349,2020-06-24,HI,17.0,17.0,0,,104.0,104.0,,5,,,69720.0,1196,,,,,,819.0,,3,0,,,,,782.0,673.0,80755.0,1275,80755.0,1275,,,,,70539.0,1199,81648.0,1254
14350,14350,14350,2020-06-24,IA,692.0,,4,,,,140.0,0,,43.0,243254.0,4924,,28021.0,,,25.0,26705.0,26705.0,332,0,,,2223.0,,,16858.0,,0,269959.0,5256,,,30276.0,,270332.0,5258,,0
14351,14351,14351,2020-06-24,ID,89.0,69.0,0,20.0,298.0,298.0,34.0,5,105.0,14.0,73433.0,1523,,,,,,4402.0,3943.0,148,0,,,,,,3484.0,,0,77376.0,1646,,,,,77376.0,1646,,0
14352,14352,14352,2020-06-24,IL,6974.0,6770.0,63,204.0,,,1614.0,0,,389.0,,0,,,,,219.0,139540.0,138540.0,715,0,,,,,,,,0,1428841.0,29331,,,,,,0,1428841.0,29331
14353,14353,14353,2020-06-24,IN,2578.0,2386.0,9,192.0,6883.0,6883.0,701.0,30,1446.0,263.0,388743.0,5238,,,,,89.0,43140.0,,269,0,,,,,45085.0,,,0,557421.0,12883,,,,,431883.0,5507,557421.0,12883
14354,14354,14354,2020-06-24,KS,261.0,,2,,1082.0,1082.0,,26,348.0,,148735.0,6187,,,,150.0,,12970.0,,505,0,,,,,,,,0,161705.0,6692,,,,,161438.0,6668,,0
14355,14355,14355,2020-06-24,KY,538.0,534.0,1,4.0,2574.0,2574.0,335.0,18,992.0,79.0,,0,,,,,,14363.0,13937.0,222,0,,,,,,3706.0,,0,335276.0,4387,32876.0,,,,,0,335276.0,4387
14356,14356,14356,2020-06-24,LA,3152.0,3039.0,18,113.0,,,631.0,0,,,596028.0,11684,,,,,77.0,52477.0,52477.0,882,0,,,,,,39792.0,,0,648505.0,12566,,,,,,0,648505.0,12566
14357,14357,14357,2020-06-24,MA,7938.0,7752.0,48,186.0,11219.0,11219.0,939.0,62,,181.0,687461.0,7258,,,,,98.0,107611.0,102762.0,172,0,,,,,135964.0,91404.0,,0,1031365.0,13998,,,65845.0,,790223.0,7369,1031365.0,13998
14358,14358,14358,2020-06-24,MD,3108.0,2978.0,16,130.0,10648.0,10648.0,544.0,37,,213.0,425120.0,6592,,,,,,65337.0,65337.0,330,0,,,,,75828.0,4810.0,,0,586272.0,8887,,,,,490457.0,6922,586272.0,8887
14359,14359,14359,2020-06-24,ME,103.0,102.0,1,1.0,339.0,339.0,26.0,0,,12.0,,0,6652.0,,,,6.0,3017.0,2680.0,23,0,308.0,,,,3367.0,2490.0,,0,85146.0,1867,6968.0,,,,,0,85146.0,1867
14360,14360,14360,2020-06-24,MI,6114.0,5868.0,5,246.0,,,557.0,0,,209.0,,0,,,876250.0,,124.0,68555.0,61953.0,358,0,,,,,85118.0,49290.0,,0,961368.0,16159,146035.0,,,,,0,961368.0,16159
14361,14361,14361,2020-06-24,MN,1432.0,1397.0,7,35.0,3897.0,3897.0,340.0,37,1203.0,160.0,495880.0,9304,,,,,,33763.0,33763.0,294,0,,,,,,29707.0,529643.0,9598,529643.0,9598,,,,,,0,,0
14362,14362,14362,2020-06-24,MO,975.0,,14,,,,546.0,0,,,308156.0,8925,,36822.0,360303.0,,66.0,18868.0,18868.0,725,0,,,1446.0,,21737.0,,,0,382610.0,0,,,38268.0,,327024.0,9650,382610.0,0
14363,14363,14363,2020-06-24,MP,2.0,,0,,,,,0,,,8187.0,0,,,,,,30.0,30.0,0,0,,,,,,19.0,,0,8217.0,0,,,,,,0,8217.0,0
14364,14364,14364,2020-06-24,MS,1011.0,994.0,22,17.0,2946.0,2946.0,767.0,31,,157.0,238237.0,7275,,,,,91.0,23424.0,23268.0,526,0,,,,,,17242.0,,0,261661.0,7801,11008.0,,,,,0,261505.0,8407
14365,14365,14365,2020-06-24,MT,21.0,,0,,93.0,93.0,17.0,2,,,,0,,,,,,766.0,,23,0,,,,,,571.0,,0,75066.0,1143,,,,,,0,75066.0,1143
14366,14366,14366,2020-06-24,NC,1266.0,1266.0,15,,,,906.0,0,,,,0,,,,,,56174.0,56174.0,1721,0,,,,,,,,0,763791.0,15713,,,,,,0,763791.0,15713
14367,14367,14367,2020-06-24,ND,86.0,,2,,219.0,219.0,27.0,1,,,95327.0,1094,4453.0,,,,,3356.0,3356.0,41,0,145.0,,,,,3044.0,159052.0,3863,159052.0,3863,4598.0,,,,96368.0,1077,162434.0,3944
14368,14368,14368,2020-06-24,NE,256.0,,7,,1257.0,1257.0,125.0,23,,,143209.0,2524,,,173929.0,,,18092.0,,135,0,,,,,21887.0,12099.0,,0,196390.0,2885,,,,,161494.0,2667,196390.0,2885
14369,14369,14369,2020-06-24,NH,347.0,,4,,558.0,558.0,49.0,0,160.0,,105968.0,1486,,,,,,5598.0,,27,0,,,,,,4358.0,,0,139436.0,2775,20785.0,,18082.0,,111566.0,1513,139436.0,2775
14370,14370,14370,2020-06-24,NJ,14753.0,12995.0,46,1758.0,19598.0,19598.0,1196.0,86,,275.0,1129753.0,16036,,,,,214.0,170706.0,169892.0,196,0,,,,,,,,0,1300459.0,16232,,,,,,0,1299645.0,16194
14371,14371,14371,2020-06-24,NM,480.0,,4,,1793.0,1793.0,149.0,17,,,,0,,,,,,10990.0,,152,0,,,,,,4984.0,,0,308105.0,6022,,,,,,0,308105.0,6022
14372,14372,14372,2020-06-24,NV,494.0,,2,,,,439.0,0,,96.0,238025.0,3496,,,,,53.0,14592.0,14592.0,595,0,,,,,,,303151.0,8535,303151.0,8535,,,,,251907.0,3874,289920.0,4130
14373,14373,14373,2020-06-24,NY,24782.0,,16,,,,1071.0,0,,290.0,,0,,,,,228.0,389666.0,,581,0,,,,,,,3551952.0,51144,3551952.0,51144,,,,,,0,,0
14374,14374,14374,2020-06-24,OH,2755.0,2516.0,20,239.0,7447.0,7447.0,592.0,68,1886.0,202.0,,0,,,,,119.0,46759.0,43363.0,632,0,,,,,50962.0,,,0,712727.0,11533,,,,,,0,712727.0,11533
14375,14375,14375,2020-06-24,OK,372.0,,1,,1319.0,1319.0,268.0,31,,90.0,286768.0,2739,,,286768.0,,,11510.0,11510.0,482,0,1058.0,,,,12498.0,8144.0,,0,298278.0,3221,30021.0,,,,,0,299930.0,2942
14376,14376,14376,2020-06-24,OR,192.0,,0,,983.0,983.0,184.0,14,,58.0,203438.0,3893,,,300516.0,,28.0,7274.0,,191,0,,,,,16306.0,2604.0,,0,316822.0,6280,,,,,210456.0,4075,316822.0,6280
14377,14377,14377,2020-06-24,PA,6518.0,,54,,,,707.0,0,,,608217.0,11810,,,,,136.0,83191.0,80810.0,495,0,,,,,,64502.0,828333.0,16638,828333.0,16638,,,,,689027.0,12273,,0
14378,14378,14378,2020-06-24,PR,149.0,57.0,0,92.0,,,80.0,0,,9.0,113280.0,0,,,112331.0,,2.0,1577.0,1577.0,27,0,5243.0,,,,2326.0,,,0,114857.0,27,,,,,,0,114723.0,0
14379,14379,14379,2020-06-24,RI,912.0,,6,,1967.0,1967.0,104.0,9,,20.0,130382.0,1486,,,212253.0,,16.0,16663.0,,51,0,,,,,23693.0,,237506.0,3988,237506.0,3988,,,,,147045.0,1537,235946.0,3354
14380,14380,14380,2020-06-24,SC,683.0,683.0,10,0.0,2377.0,2377.0,832.0,0,,,290311.0,7673,32561.0,,290311.0,,,27897.0,27842.0,1284,0,1681.0,,,,36320.0,12317.0,,0,318208.0,8957,34242.0,,,,,0,326631.0,9193
14381,14381,14381,2020-06-24,SD,84.0,,1,,629.0,629.0,81.0,5,,,68658.0,1025,,,,,,6419.0,,66,0,,,,,9773.0,5554.0,,0,85198.0,768,,,,,75077.0,1091,85198.0,768
14382,14382,14382,2020-06-24,TN,556.0,535.0,14,21.0,2386.0,2386.0,696.0,50,,,,0,,,674821.0,,,37235.0,36969.0,932,0,,,,,43217.0,24693.0,,0,718038.0,12874,,,,,,0,718038.0,12874
14383,14383,14383,2020-06-24,TX,2249.0,,29,,,,4389.0,0,,1460.0,,0,,,,,,125921.0,125921.0,5551,0,6770.0,1175.0,,,193924.0,72898.0,,0,2010862.0,63690,175384.0,6722.0,,,,0,2010862.0,63690
14384,14384,14384,2020-06-24,UT,163.0,,0,,1256.0,1256.0,245.0,30,355.0,77.0,298880.0,4645,,,348608.0,154.0,,18784.0,,484,0,,22.0,,21.0,21749.0,10334.0,,0,370357.0,6339,,91.0,,79.0,318451.0,5214,370357.0,6339
14385,14385,14385,2020-06-24,VA,1661.0,1559.0,16,102.0,5955.0,5955.0,886.0,42,,235.0,,0,,,,,107.0,59514.0,56956.0,520,0,4037.0,112.0,,,70203.0,,592071.0,10763,592071.0,10763,69979.0,208.0,,,,0,,0
14386,14386,14386,2020-06-24,VI,6.0,,0,,,,,0,,,2593.0,49,,,,,,78.0,,2,0,,,,,,64.0,,0,2671.0,51,,,,,2706.0,53,,0
14387,14387,14387,2020-06-24,VT,56.0,56.0,0,,,,13.0,0,,,56866.0,517,,,,,,1185.0,1185.0,20,0,,,,,,930.0,,0,68918.0,751,,,,,58051.0,537,68918.0,751
14388,14388,14388,2020-06-24,WA,1284.0,1284.0,8,,4067.0,4067.0,386.0,5,,,,0,,,,,44.0,31338.0,31338.0,724,0,,,,,,,604087.0,14545,604087.0,14545,,,,,487059.0,9855,,0
14389,14389,14389,2020-06-24,WI,757.0,757.0,7,,3299.0,3299.0,239.0,31,723.0,89.0,487803.0,9638,,,,,,28641.0,25763.0,466,0,,,,,,20121.0,616024.0,12596,616024.0,12596,,,,,513566.0,10070,,0
14390,14390,14390,2020-06-24,WV,92.0,,0,,,,24.0,0,,5.0,,0,,,,,2.0,2629.0,2541.0,47,0,,,,,,1855.0,,0,154597.0,2121,8817.0,,,,,0,154597.0,2121
14391,14391,14391,2020-06-24,WY,20.0,,0,,109.0,109.0,7.0,0,,,28869.0,1384,,,42397.0,,,1282.0,1016.0,28,0,,,,,1259.0,966.0,,0,43656.0,1267,,,,,29885.0,1408,43656.0,1267
14392,14392,14392,2020-06-23,AK,12.0,12.0,0,,66.0,66.0,14.0,1,,,,0,,,,,1.0,783.0,,16,0,,,,,,502.0,,0,92947.0,2123,,,,,,0,92947.0,2123
14393,14393,14393,2020-06-23,AL,864.0,854.0,23,10.0,2521.0,2521.0,681.0,50,737.0,,322941.0,4285,,,,430.0,,31097.0,30670.0,643,0,,,,,,15974.0,,0,353611.0,4924,,,,,353611.0,4924,,0
